ImageName,Image,Caption,ImageID,final link,coder 1 link,coder 2 link,CaptionURL,ImageURL,Link,Conference,PaperType,Title,Year,Batch,Coders,coder1-ErrorFigure,coder2-ErrorFigure,coder1-encodings,coder2-encodings,other-coder-encodings,encodings-consistency,coder1-dims,coder2-dims,other-coder-dims,dims-consistency,coder1-multiple-composite,coder2-multiple-composite,other-coder-multiple-composite,multiple-composite-consistency,coder1-multiple-nested,coder2-multiple-nested,other-coder-multiple-nested,multiple-nested-consistency,coder1-hardness,coder2-hardness,other-coder-hardness,hardness-consistency,notes,coder1-logs,coder2-logs,other-coder-logs
InfoVisC.219.10.png,,,I1138Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1138Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1138Y2005&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1138Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.219.12.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.219.10.png,http://dx.doi.org/10.1109/INFVIS.2005.1532150,InfoVis,C,Flow map layout,2005,1,MS; JC,0,0,Node-link,Node-link,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Hard,,,,4/12/2021; 10:34:41; 1; Btn; Login; 10:34:45 1; ERT; Node-link; 10:34:52 1; DR; 2D; 10:34:53 1; MCV; No; 10:34:57 1; MNL; Yes; 10:34:58 1; Hardness; 1; 10:35:00 1; Help; MNL; 10:35:14 1; MNL; No; 10:35:19 1; Btn; Next,4/12/2021; 07:07:57; 1; Btn; Login; 07:08:29 1; ERT; Node-link; 07:08:31 1; DR; 2D; 07:08:35 1; MNL; No; 07:08:40 1; Hardness; 2; 07:08:46 1; MCV; No; 07:08:47 1; Btn; Next; 06:18:09 1; Btn; Login,
InfoVisC.219.9.png,,,I1139Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1139Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1139Y2005&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1139Y2005&username=PI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.219.11.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.219.9.png,http://dx.doi.org/10.1109/INFVIS.2005.1532150,InfoVis,C,Flow map layout,2005,8,MS; PI,0,0,Node-link,Node-link,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Neutral,,,,5/7/2021; 04:45:00; 1; Btn; Login; 04:45:13 1; ERT; Node-link; 04:45:17 1; DR; 2D; 04:45:20 1; MCV; No; 04:45:26 1; Help; MNL; 04:45:37 1; MNL; No; 04:45:38 1; Hardness; 1; 04:45:40 1; Hardness; 0; 04:45:41 1; Btn; Next,5/30/2021; 15:50:59; 1; Btn; Login; 15:51:27 1; ERT; Node-link; 15:51:41 1; DR; 2D; 15:51:42 1; MCV; No; 15:52:44 1; MNL; No; 15:52:45 1; Hardness; 1; 15:54:22 1; Btn; Next,
InfoVisC.233.1.png,,,I1148Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1148Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1148Y2005&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1148Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.1.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.1.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,7,TM; JC,0,0,Line,Area,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Easy,,,,5/6/2021; 12:46:27; 1; Btn; Login; 12:46:30 1; ERT; Line; 12:46:38 1; DR; 2D; 12:46:44 1; MCV; No; 12:46:48 1; MNL; No; 12:46:49 1; Hardness; 1; 12:46:50 1; Btn; Next,5/7/2021; 10:32:20; 1; Btn; Login; 10:32:26 1; Help; Node-link; 10:32:30 1; Esc; helpBtn; 10:32:32 1; ERT; Node-link; 10:32:40 1; Help; Manual; 10:32:54 1; Help; Manual; 10:32:55 1; DR; 2D; 10:33:04 1; MCV; Manual; 10:33:09 1; MNL; No; 10:33:13 1; Hardness; 0; 10:33:15 1; Btn; Next; 16:04:18 1; ERT; Line; 16:04:18 0; ERT; Node-link; 16:04:23 1; ERT; Area; 16:04:28 0; ERT; Area; 16:04:36 1; ERT; Area; 16:04:44 1; MCV; No; 16:04:44 0; MCV; Manual; 13:41:25 0; ERT; Line,
InfoVisC.233.3.png,,,I1150Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1150Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1150Y2005&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1150Y2005&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.3.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,13,TI; HS,0,0,Node-link,Area,,,2D,2D,,,No (just one vis),Yes-manually-arranged,,,No,No,,,Hard,Hard,,,,5/28/2021; 09:14:34; 1; Btn; Login; 09:14:48 1; Help; Node-link; 09:14:55 1; ERT; Node-link; 09:14:57 1; DR; 2D; 09:14:58 1; MCV; No; 09:15:00 1; MNL; No; 09:15:03 1; Hardness; 2; 09:15:05 1; Btn; Next,7/31/2021; 20:28:02; 1; Btn; Login; 20:31:39 1; ERT; Area; 20:31:41 1; DR; 2D; 20:31:43 1; MCV; Manual; 20:31:44 1; Hardness; 2; 20:31:54 1; MNL; No; 20:31:57 1; Btn; Next,
InfoVisC.233.8.png,,,I1155Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1155Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1155Y2005&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1155Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.8.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.8.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,15,TI; JC,0,0,Node-link,Area,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,"TI:  clearly a node-ling representation for me, see the 4th example in the node-link explanation",6/24/2021; 08:24:34; 1; Btn; Login; 08:24:41 1; Help; Node-link; 08:24:47 1; ERT; Node-link; 08:24:48 1; DR; 2D; 08:24:49 1; MCV; No; 08:24:49 1; MNL; No; 08:24:50 1; Hardness; 0; 08:24:52 1; Btn; Next; 08:40:19 1; Btn; Login; 08:40:21 1; Btn; Previous; 10:07:46 1; Btn; Login; 10:07:49 1; Help; Node-link; 10:08:34 1; Notes; NE,7/15/2021; 18:05:27; 1; Btn; Login; 18:05:35 1; ERT; Area; 18:05:40 1; DR; 2D; 18:05:43 1; MCV; No; 18:05:43 1; MNL; No; 18:05:44 1; Hardness; 0; 18:05:45 1; Btn; Next,
InfoVisC.233.12.png,,,I1159Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1159Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1159Y2005&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1159Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.12.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.12.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,5,MS; JC,0,0,Area,Node-link,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Neutral,Easy,,,,4/21/2021; 09:44:00; 1; Btn; Login; 09:44:30 1; Help; Line; 09:44:34 1; Help; Area; 09:44:39 1; ERT; Area; 09:44:41 1; DR; 2D; 09:44:43 1; MCV; Manual; 09:44:45 1; MNL; No; 09:44:46 1; Hardness; 1; 09:44:49 1; Btn; Next,5/3/2021; 06:13:49; 1; Btn; Login; 06:13:58 1; Help; Node-link; 06:14:01 1; Esc; helpBtn; 06:14:02 1; ERT; Node-link; 06:14:05 1; DR; 2D; 06:14:06 1; MCV; Manual; 06:14:08 1; MNL; No; 06:14:19 1; Hardness; 1; 06:14:20 1; Hardness; 0; 06:14:22 1; Btn; Next,
InfoVisC.233.15.png,,,I1162Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1162Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1162Y2005&username=MS&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1162Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.15.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.15.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,17,MS; JC,0,0,Area,Area,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Easy,,,,6/21/2021; 10:34:10; 1; Btn; Login; 10:34:19 1; ERT; Area; 10:34:22 1; DR; 2D; 10:34:22 1; MCV; Manual; 10:34:24 1; MNL; No; 10:34:25 1; Hardness; 0; 10:34:27 1; Btn; Next,7/29/2021; 11:14:36; 1; Btn; Login; 11:14:40 1; ERT; Area; 11:14:44 1; DR; 2D; 11:14:48 1; MCV; Manual; 11:14:49 1; MNL; No; 11:14:50 1; Hardness; 0; 11:14:51 1; Btn; Next,
InfoVisC.233.18.png,,,I1170Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1170Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1170Y2005&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1170Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.18.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.18.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,9,TM; JC,1,0,Line,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Hard,Easy,,,,5/10/2021; 13:27:22; 1; Btn; Login; 13:27:37 1; ERT; Line; 13:27:41 1; DR; 2D; 13:27:42 1; MCV; No; 13:27:43 1; MNL; No; 13:27:44 1; Hardness; 2; 13:27:45 1; Btn; Next,5/10/2021; 00:39:06; 1; Btn; Login; 00:40:02 1; ERT; Line; 00:40:04 1; DR; 2D; 00:40:08 1; MCV; No; 00:40:08 1; MNL; No; 00:40:09 1; Hardness; 0; 00:40:11 1; Btn; Next,
InfoVisC.233.17.png,,,I1164Y2005,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1164Y2005&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1164Y2005&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I1164Y2005&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2005/InfoVisC.233.17.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2005/InfoVisC.233.17.png,http://dx.doi.org/10.1109/INFVIS.2005.1532152,InfoVis,C,Interactive Sankey diagrams,2005,8,TI; JC,0,0,Node-link,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Neutral,Easy,,,TI:  changed from area to node-link according to 4th example in the node-link explanation,5/5/2021; 09:47:52; 1; Btn; Login; 09:48:54 1; ERT; Area; 09:48:56 1; DR; 2D; 09:48:57 1; MCV; No; 09:48:57 1; MNL; No; 09:48:58 1; Hardness; 1; 09:49:00 1; Btn; Next; 10:10:39 1; ERT; Node-link; 10:10:42 0; ERT; Area; 10:11:10 1; Notes; NE,5/9/2021; 22:29:48; 1; Btn; Login; 22:30:33 1; ERT; Line; 22:30:41 1; Help; Line; 22:30:47 1; Esc; helpBtn; 22:30:48 1; Help; Area; 22:30:52 1; Esc; helpBtn; 22:31:00 1; DR; 3D; 22:31:00 0; DR; 3D; 22:31:01 1; DR; 2D; 22:31:06 1; MCV; No; 22:31:07 1; MNL; No; 22:31:08 1; Hardness; 0; 22:31:14 1; Btn; Next,
InfoVisJ.881.2.png,,,I575Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I575Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I575Y2010&username=TM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I575Y2010&username=TI&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.881.2.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.881.2.png,http://dx.doi.org/10.1109/TVCG.2010.180,InfoVis,J,Necklace Maps,2010,13,TM; TI,0,0,Area,Area,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,Yes,No,,,Hard,Neutral,,,,6/10/2021; 08:47:10; 1; Btn; Login; 08:47:29 1; ERT; Area; 08:47:30 1; DR; 2D; 08:47:31 1; MCV; Manual; 08:47:34 1; MNL; Yes; 08:47:36 1; Hardness; 2; 08:47:38 1; Btn; Next,5/28/2021; 09:34:17; 1; Btn; Login; 09:34:34 1; MCV; Manual; 09:34:35 1; DR; 2D; 09:34:36 1; MNL; No; 09:34:37 1; Hardness; 1; 09:34:41 1; Help; Area; 09:34:53 1; ERT; Area; 09:34:55 1; Btn; Next,
InfoVisJ.881.12.png,,,I585Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I585Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I585Y2010&username=PI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I585Y2010&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.881.12.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.881.12.png,http://dx.doi.org/10.1109/TVCG.2010.180,InfoVis,J,Necklace Maps,2010,9,PI; JC,0,0,Area,Area,,,2D,2D,,,No (just one vis),No (just one vis),,,Yes,Yes,,,Easy,Easy,,,,6/10/2021; 15:28:02; 1; Btn; Login; 15:28:07 1; ERT; Area; 15:28:09 1; DR; 2D; 15:28:10 1; MCV; No; 15:28:11 1; MNL; Yes; 15:28:14 1; Hardness; 0; 15:28:15 1; Btn; Next,5/10/2021; 00:45:50; 1; Btn; Login; 00:46:01 1; ERT; Area; 00:46:57 1; DR; 2D; 00:47:00 1; MCV; No; 00:47:01 1; MNL; Yes; 00:47:02 1; Hardness; 0; 00:47:03 1; Btn; Next,
InfoVisJ.881.15.png,,,I588Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I588Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I588Y2010&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I588Y2010&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.881.15.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.881.15.png,http://dx.doi.org/10.1109/TVCG.2010.180,InfoVis,J,Necklace Maps,2010,8,TI; RL,0,0,Area,Area,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,Yes,,,Easy,Neutral,,,,5/5/2021; 09:28:07; 1; Btn; Login; 09:28:11 1; ERT; Area; 09:28:15 1; DR; 2D; 09:28:16 1; MCV; Manual; 09:28:16 1; MNL; No; 09:28:17 1; Hardness; 0; 09:28:19 1; Btn; Next,5/6/2021; 13:37:21; 1; Btn; Login; 13:37:28 1; ERT; Area; 13:37:31 1; DR; 2D; 13:37:32 1; MCV; Manual; 13:37:32 1; MNL; Yes; 13:37:33 1; Hardness; 1; 13:37:35 1; Btn; Next,
InfoVisJ.890.4.png,,,I592Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I592Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I592Y2010&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I592Y2010&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.890.4.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.890.4.png,http://dx.doi.org/10.1109/TVCG.2010.191,InfoVis,J,Rethinking Map Legends with Visualization,2010,3,JC; HS,0,0,Area,Area,,,2D,2D,,,Yes-manually-arranged; Yes-machine arranged,Yes-manually-arranged,,,Yes,No,,,Hard,Easy,,,,4/19/2021; 01:19:22; 1; Btn; Login; 01:19:36 1; Help; DR; 01:19:37 1; Help; Manual; 01:21:39 1; Esc; helpBtn; 01:21:46 1; ERT; Area; 01:22:04 1; DR; 2D; 01:22:15 1; MCV; Manual; 01:22:15 1; MCV; Machine; 01:23:46 1; MNL; Yes; 01:23:49 1; Hardness; 2; 01:23:50 1; Btn; Next,4/18/2021; 23:06:32; 1; Btn; Login; 23:07:06 1; ERT; Area; 23:07:08 1; DR; 2D; 23:07:09 1; MCV; Manual; 23:07:10 1; MNL; No; 23:07:11 1; Hardness; 0; 23:07:13 1; Btn; Next,
InfoVisJ.900.3.png,,,I601Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I601Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I601Y2010&username=JC&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I601Y2010&username=RL&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.900.3.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.900.3.png,http://dx.doi.org/10.1109/TVCG.2010.193,InfoVis,J,SignalLens: Focus+Context Applied to Electronic Time Series,2010,12,JC; RL,0,0,Line,Line,,,2D,2D,,,Yes-manually-arranged,Yes-manually-arranged,,,No,No,,,Easy,Hard,,,,7/31/2021; 13:50:54; 1; Btn; Login; 13:51:11 1; ERT; Line; 13:52:21 1; DR; 2D; 13:53:14 1; MCV; Manual; 13:53:16 1; MNL; No; 13:53:17 1; Hardness; 0; 13:55:00 1; Btn; Next,6/23/2021; 11:15:26; 1; Btn; Login; 11:15:36 1; ERT; Area; 11:15:41 1; ERT; Line; 11:15:48 1; DR; 2D; 11:15:49 1; MCV; Manual; 11:15:50 1; MNL; No; 11:15:51 1; Hardness; 1; 11:15:52 1; Hardness; 2; 11:15:55 1; Btn; Next; 11:30:23 0; ERT; Area,
InfoVisJ.900.5.png,,,I603Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I603Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I603Y2010&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I603Y2010&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.900.5.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.900.5.png,http://dx.doi.org/10.1109/TVCG.2010.193,InfoVis,J,SignalLens: Focus+Context Applied to Electronic Time Series,2010,2,TI; HS,0,0,Line,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,Yes,No,,,Easy,Easy,,,,4/15/2021; 10:21:51; 1; Btn; Login; 10:21:59 1; ERT; Line; 10:22:05 1; Help; DR; 10:22:06 1; MNL; Yes; 10:22:07 1; DR; 2D; 10:22:09 1; MCV; No; 10:22:12 1; Hardness; 0; 10:22:14 1; Btn; Next,4/18/2021; 20:54:22; 1; Btn; Login; 20:54:43 1; ERT; Line; 20:54:47 1; DR; 2D; 20:54:49 1; MCV; No; 20:54:50 1; MNL; No; 20:54:50 1; Hardness; 0; 20:54:52 1; Btn; Next,
InfoVisJ.900.8.png,,,I605Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I605Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I605Y2010&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I605Y2010&username=HS&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.900.8.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.900.8.png,http://dx.doi.org/10.1109/TVCG.2010.193,InfoVis,J,SignalLens: Focus+Context Applied to Electronic Time Series,2010,5,TI; HS,0,0,Line,Line,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,4/20/2021; 10:29:21; 1; Btn; Login; 10:29:31 1; ERT; Line; 10:29:49 1; DR; 2D; 10:29:49 1; MCV; No; 10:29:50 1; MNL; No; 10:29:50 1; Hardness; 0; 10:29:52 1; Btn; Next,5/2/2021; 16:03:44; 1; Btn; Login; 16:05:25 1; ERT; Line; 16:05:27 1; DR; 2D; 16:05:28 1; MCV; No; 16:05:29 1; MNL; No; 16:05:29 1; Hardness; 0; 16:05:31 1; Btn; Next,
InfoVisJ.918.7.png,,,I619Y2010,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I619Y2010&username=VM&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I619Y2010&username=TI&annoMode=2,http://ec2-3-142-46-19.us-east-2.compute.amazonaws.com:5000/visAnnotationV2/visAnnotateV2?currentImageID=I619Y2010&username=JC&annoMode=2,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Captions/2010/InfoVisJ.918.7.png,https://web.cse.ohio-state.edu/~chen.8028/VisPubImages/Images/2010/InfoVisJ.918.7.png,http://dx.doi.org/10.1109/TVCG.2010.163,InfoVis,J,Gremlin: An Interactive Visualization Model for Analyzing Genomic Rearrangements,2010,2,TI; JC,0,0,Point,Point,,,2D,2D,,,No (just one vis),No (just one vis),,,No,No,,,Easy,Easy,,,,4/15/2021; 10:26:44; 1; Btn; Login; 10:26:48 1; ERT; Point; 10:26:51 1; DR; 2D; 10:26:54 1; MCV; No; 10:26:54 1; MNL; No; 10:26:55 1; Hardness; 0; 10:26:57 1; Btn; Next,4/17/2021; 18:10:21; 1; Btn; Login; 18:10:29 1; ERT; Point; 18:10:38 1; DR; 2D; 18:10:40 1; MCV; No; 18:10:42 1; MNL; No; 18:10:43 1; Hardness; 0; 18:10:44 1; Btn; Next,
